m,n,k,p,L,G,r,lda,u,init_fit,bcs_fit,cs_fit,minc,maxc,mink0,maxk0,avgk_0,mink1,maxk1,avgk_1,iter,fit
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,3.0,0.0929627676145
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,4.0,0.071081029918
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,5.0,0.0484543896532
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,6.0,0.0269056029061
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,7.0,0.00527773182128
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,8.0,-0.0161278509972
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,9.0,-0.0394619523056
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,10.0,-0.0618225768583
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,11.0,-0.0838760403596
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,12.0,-0.103824158794
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,13.0,-0.122469205664
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,14.0,-0.140385966448
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,15.0,-0.158072113161
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,16.0,-0.175186644722
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,17.0,-0.192668120221
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,18.0,-0.20867601365
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,19.0,-0.224209178811
80,200,200,8,10,100,1000,0.2,5,0.5,0.148251901897,-0.239317996316,1.0,8.35342304206e-06,0.53273594503,0.601,0.817,0.706115384615,0.831,0.935,0.881153846154,20.0,-0.239317996316
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,0.0,0.0777572269476
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,1.0,0.0575204360516
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,2.0,0.0742097886628
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,3.0,0.0702884433752
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,4.0,0.0574365151409
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,5.0,0.0415284710842
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,6.0,0.0249392392951
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,7.0,0.00743630035641
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,8.0,-0.00936750338696
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,9.0,-0.0261325186978
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,10.0,-0.0428286889119
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,11.0,-0.0590834901448
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,12.0,-0.0747255369637
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,13.0,-0.0910280365122
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,14.0,-0.107137390222
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,15.0,-0.124689554141
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,16.0,-0.139970431448
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,17.0,-0.154111578249
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,18.0,-0.167757402002
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,19.0,-0.180798604834
81,200,200,8,10,100,1000,0.2,25,0.5,0.0777572269476,-0.193757652783,1.0,9.21399619414e-06,0.403100783307,0.34,0.687,0.481192307692,0.609,0.797,0.716961538462,20.0,-0.193757652783
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,0.0,0.0402610339211
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,1.0,0.0364034093459
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,2.0,0.0691065611458
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,3.0,0.0693322960522
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,4.0,0.0642368280279
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,5.0,0.0574552113073
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,6.0,0.0463836018231
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,7.0,0.0311252790646
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,8.0,0.0186896940782
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,9.0,0.00714843526763
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,10.0,-0.00403850798451
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,11.0,-0.0155037861848
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,12.0,-0.0263238628608
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,13.0,-0.0371713407396
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,14.0,-0.0478377440876
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,15.0,-0.0579568738522
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,16.0,-0.067807684601
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,17.0,-0.0772418842677
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,18.0,-0.0871082757248
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,19.0,-0.0966683707201
82,200,200,8,10,100,1000,0.2,45,0.5,0.0402610339211,-0.106070807984,1.0,1.05678472218e-06,0.481661548051,0.186,0.553,0.324846153846,0.486,0.708,0.581730769231,20.0,-0.106070807984
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,0.0,0.0238120634342
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,1.0,0.0521876693699
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,2.0,0.0901476002477
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,3.0,0.0905649460553
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,4.0,0.0870327400517
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,5.0,0.08173235578
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,6.0,0.0743915016801
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,7.0,0.0651666973572
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,8.0,0.0550992987589
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,9.0,0.0455062450722
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,10.0,0.0331590742844
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,11.0,0.0201815822171
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,12.0,0.00878249164249
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,13.0,-0.00640601726209
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,14.0,-0.0176102560263
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,15.0,-0.0274808232701
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,16.0,-0.0381069229218
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,17.0,-0.0471392948349
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,18.0,-0.0560275912075
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,19.0,-0.0634555757837
83,200,200,8,10,100,1000,0.2,65,0.5,0.0238120634342,-0.0702800625024,1.0,5.04438209437e-05,0.416637392477,0.095,0.424,0.220961538462,0.302,0.576,0.451692307692,20.0,-0.0702800625024
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,0.0,-0.00611603319674
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,1.0,0.0493733621755
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,2.0,0.078950699565
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,3.0,0.080040092203
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,4.0,0.081813198862
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,5.0,0.0830315621527
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,6.0,0.0824408849078
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,7.0,0.0811595046687
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,8.0,0.0776216186186
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,9.0,0.0730406331978
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,10.0,0.0689691323603
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,11.0,0.0635902894073
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,12.0,0.0585417232142
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,13.0,0.0545835081262
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,14.0,0.0492550908272
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,15.0,0.04286681219
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,16.0,0.0359086253871
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,17.0,0.030244314348
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,18.0,0.0243033901822
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,19.0,0.0186428024813
84,200,200,8,10,100,1000,0.2,85,0.5,-0.00611603319674,0.0126127613012,1.0,3.06529443539e-06,0.521642686908,0.052,0.421,0.167692307692,0.232,0.674,0.366961538462,20.0,0.0126127613012
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,0.0,0.130444558154
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,1.0,0.0818542463248
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,2.0,0.0927632848478
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,3.0,0.0804592935849
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,4.0,0.0574651581971
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,5.0,0.0340350669964
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,6.0,0.0115694427073
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,7.0,-0.0109970633798
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,8.0,-0.0318606605815
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,9.0,-0.0504646100488
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,10.0,-0.0690751409441
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,11.0,-0.0886506453733
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,12.0,-0.106458802021
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,13.0,-0.123198294042
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,14.0,-0.139994058781
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,15.0,-0.156600846297
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,16.0,-0.17283391187
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,17.0,-0.188446755925
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,18.0,-0.202952796735
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,19.0,-0.217056601589
85,200,200,8,10,100,1000,0.2,5,0.5,0.130444558154,-0.230184062195,1.0,5.09486694658e-05,0.283851769159,0.619,0.803,0.70684,0.842,0.95,0.89084,20.0,-0.230184062195
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,0.0,0.0629700518149
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,1.0,0.0526622450335
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,2.0,0.0782949260219
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,3.0,0.0696180919218
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,4.0,0.054277336715
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,5.0,0.0358635425119
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,6.0,0.0148299680631
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,7.0,-0.00743264924434
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,8.0,-0.0278018402484
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,9.0,-0.0462826683649
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,10.0,-0.0645275534372
86,200,200,8,10,100,1000,0.2,25,0.5,0.0629700518149,-0.214735762708,1.0,0.000123140190335,0.362378969698,0.305,0.579,0.4314,0.662,0.793,0.71256,11.0,-0.08228546098
